age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
36,5,152307,15,9,1,3,1,1,0,0,0,40,28,1
22,5,145964,4,13,0,0,5,1,0,0,0,40,28,1
47,5,97419,15,9,1,1,2,4,1,0,0,40,28,1
25,3,12285,1,10,0,10,3,0,1,0,0,20,28,1
30,5,263150,15,9,5,3,0,1,1,0,0,20,28,1
49,3,189885,15,9,4,10,3,4,1,0,0,40,28,1
23,5,151888,1,10,0,0,5,1,0,0,0,40,28,1
40,5,254167,13,6,2,11,5,1,0,0,0,35,28,1
45,6,331482,2,12,5,7,5,1,0,0,0,40,28,1
61,6,177189,4,13,1,14,1,1,0,0,0,42,28,1
35,5,186886,15,9,5,8,0,1,1,0,0,55,28,1
20,5,33221,1,10,0,5,5,1,1,0,0,25,28,1
27,5,188171,13,6,0,2,5,1,0,0,0,60,28,1
23,5,209770,15,9,0,2,5,1,1,0,0,40,28,1
25,5,164488,4,13,1,14,1,1,0,0,0,40,36,1
65,6,180869,1,10,4,2,3,1,1,0,0,35,28,1
25,5,190350,15,9,0,2,0,4,1,0,0,40,28,1
49,5,137192,4,13,1,0,1,3,0,0,1977,50,30,0
45,5,204057,4,13,5,2,0,1,1,0,0,40,0,1
46,5,198774,11,14,5,8,0,1,1,0,323,45,28,1
67,5,134906,15,9,4,0,3,1,1,0,0,32,28,1
40,5,174515,15,9,4,3,0,1,1,0,0,40,28,1
51,5,259363,1,10,1,8,1,1,0,0,0,60,28,0
44,1,201742,4,13,1,8,1,1,0,0,2415,50,28,0
35,5,209609,15,9,1,11,1,1,0,0,0,60,28,1
28,5,185127,1,10,0,0,3,1,0,0,0,40,28,1
44,5,462838,15,9,5,9,3,1,1,0,0,48,28,1
37,5,176967,1,10,1,13,1,1,0,0,0,50,28,0
54,5,284129,1,10,1,11,1,1,0,0,0,45,28,0
33,8,37546,10,15,1,14,2,1,1,0,0,40,28,0
46,5,116666,15,9,5,8,3,1,1,0,0,40,28,1
45,5,120724,11,14,1,8,1,1,0,4386,0,40,28,1
27,5,314240,2,12,0,8,3,1,0,3325,0,40,28,1
49,5,423222,11,14,1,0,1,1,0,0,0,50,28,0
51,5,201127,15,9,5,0,3,1,0,0,0,45,28,1
27,5,202239,15,9,1,9,1,1,0,0,0,40,28,1
36,5,209629,15,9,1,3,1,1,0,0,0,40,28,1
59,5,165922,4,13,1,14,1,1,0,15024,0,40,28,0
24,5,133520,1,10,0,0,5,1,1,0,0,15,28,1
66,3,99888,6,11,4,10,3,1,1,0,0,40,28,1
31,5,176410,15,9,0,5,5,1,1,0,0,38,28,1
35,8,103214,7,16,0,14,3,0,1,0,0,60,28,0
34,5,122612,4,13,1,5,2,3,1,7688,0,50,38,0
50,5,226735,1,10,1,1,1,4,0,0,0,70,28,0
43,0,151089,15,9,1,0,1,1,0,0,0,50,28,1
21,5,244312,5,5,0,13,5,1,0,0,0,30,29,1
33,5,209317,5,5,0,5,3,1,0,0,0,45,29,1
48,5,99096,1,10,5,2,3,1,1,0,1590,38,28,1
22,5,374116,15,9,0,6,5,1,1,0,0,36,28,1
29,5,205249,11,14,1,8,1,3,0,0,0,40,7,1
42,1,326083,6,11,1,14,1,1,0,0,0,40,28,1
28,1,183523,15,9,1,13,1,1,0,0,0,50,33,1
36,5,350783,15,9,0,14,3,1,1,0,0,38,28,1
66,6,140849,15,9,4,5,3,1,1,0,0,25,28,1
44,5,175943,4,13,1,14,2,1,1,0,0,20,28,1
45,6,125933,1,10,5,2,0,4,1,0,0,40,28,1
49,5,225124,15,9,5,5,5,4,1,0,0,40,28,1
36,5,272090,4,13,5,14,0,1,1,0,0,45,29,1
48,5,40666,12,7,1,9,1,1,0,0,0,60,28,1
19,5,35245,15,9,0,11,5,1,0,0,0,40,28,1
36,5,167482,4,13,1,2,1,1,0,0,0,40,28,0
41,5,204662,11,14,1,8,1,1,0,0,0,45,28,0
32,5,291147,1,10,1,0,1,1,0,0,0,50,28,1
49,5,179869,15,9,1,13,1,1,0,0,0,40,28,0
51,1,205100,15,9,1,8,2,1,1,0,0,40,28,1
20,5,352139,1,10,5,5,5,1,1,0,0,29,28,1
39,5,111268,4,13,0,2,5,1,1,0,0,40,28,1
38,5,247111,15,9,1,7,1,1,0,0,0,40,28,0
19,5,271446,1,10,0,5,5,1,1,0,0,25,28,1
29,6,132412,4,13,0,9,5,1,0,0,0,40,28,1
52,0,74712,15,9,1,0,1,3,0,0,0,40,28,0
22,5,94662,6,11,0,13,3,1,0,0,0,44,28,1
44,0,33126,1,10,1,8,1,1,0,0,0,80,28,1
43,5,133584,15,9,5,13,3,1,0,0,0,40,28,1
41,6,103759,1,10,1,11,1,1,0,3942,0,40,28,1
63,3,64448,15,9,1,10,1,1,0,0,0,40,28,1
40,5,374367,6,11,2,0,3,4,0,0,0,44,28,1
40,5,179666,4,13,0,8,3,1,0,0,0,30,31,1
18,5,99219,12,7,0,0,5,1,1,0,0,15,28,1
57,0,180211,10,15,1,14,1,3,0,0,0,50,5,0
54,6,219276,4,13,1,8,1,3,0,0,0,40,38,0
44,5,150011,4,13,5,14,0,1,1,0,0,40,28,1
20,5,231231,1,10,0,0,3,1,0,0,0,30,28,1
40,5,182217,1,10,1,5,2,1,1,0,0,40,19,1
29,5,277342,1,10,0,11,0,1,0,0,0,40,28,1
22,5,140001,4,13,0,2,3,1,0,0,0,40,28,1
44,5,99651,11,14,1,8,1,1,0,5178,0,40,28,0
45,5,223319,1,10,5,0,5,1,0,0,0,45,28,1
52,5,235307,4,13,1,14,1,1,0,0,0,40,28,0
57,5,206343,15,9,2,3,3,1,0,2174,0,40,1,1
51,6,156003,15,9,5,1,3,1,0,0,0,40,28,1
23,5,529223,4,13,0,0,5,4,0,0,0,10,28,1
22,5,202871,6,11,1,5,1,1,0,0,0,44,28,1
37,5,58337,1,10,5,8,3,1,1,0,0,40,28,0
58,8,298643,15,9,5,2,0,4,1,0,0,40,28,1
61,5,191188,13,6,4,12,0,1,0,0,0,20,28,1
30,5,96287,11,14,0,14,3,1,1,0,0,45,28,1
23,5,104443,1,10,0,2,5,1,1,0,0,40,28,1
30,5,323054,13,6,5,5,3,0,0,0,0,40,28,1
18,5,95917,15,9,0,5,5,1,0,0,0,25,31,1
34,5,238305,1,10,1,5,2,1,1,0,1628,12,36,1
23,5,49296,15,9,0,9,4,4,0,0,0,40,28,1
23,5,50953,1,10,0,6,5,1,1,0,0,10,28,1
57,5,124507,4,13,1,0,1,1,0,0,0,55,28,0
58,5,239523,15,9,1,8,1,1,0,0,0,45,28,0
59,1,309124,15,9,1,11,1,1,0,0,0,40,28,0
27,5,240172,4,13,3,2,3,1,0,0,0,40,28,1
50,5,105010,4,13,1,12,1,1,0,0,0,45,28,0
44,6,135056,11,14,5,14,0,1,1,0,0,16,36,1
25,5,178478,4,13,0,7,5,1,1,0,0,40,28,1
33,5,23871,15,9,5,5,0,1,1,0,0,30,28,1
22,5,362309,1,10,0,5,5,1,0,0,0,35,28,1
21,5,257781,1,10,0,13,5,1,0,0,1719,30,28,1
44,5,175669,12,7,1,14,2,1,1,5178,0,36,28,0
50,5,297906,1,10,1,0,1,3,0,0,0,50,28,0
44,5,230684,15,9,1,11,1,1,0,0,0,45,28,1
53,3,123011,15,9,1,10,1,1,0,0,0,40,28,0
41,5,170866,4,13,1,8,1,1,0,0,0,50,28,0
54,6,182543,1,10,4,2,0,1,1,0,0,40,27,1
60,1,236470,0,4,1,12,1,1,0,0,0,40,28,1
58,5,33725,11,14,5,14,3,1,0,0,0,20,28,1
27,5,188941,1,10,1,7,1,1,0,3908,0,40,28,1
43,5,206878,15,9,0,2,0,1,1,0,0,60,28,1
33,6,173806,2,12,1,9,1,1,0,0,0,40,28,1
24,5,190709,1,10,1,11,1,1,0,0,0,65,28,1
41,5,149102,15,9,0,11,3,1,0,0,0,40,40,1
21,5,25265,15,9,0,13,5,1,0,0,0,40,28,1
39,5,100669,1,10,1,13,5,3,0,0,0,40,28,1
27,0,114158,4,13,0,8,5,1,1,0,0,40,28,1
50,5,228057,15,9,1,11,1,1,0,0,0,40,28,1
20,5,54012,15,9,0,9,5,1,0,0,0,40,28,1
46,8,219967,4,13,1,8,1,1,0,0,0,40,28,0
49,5,239865,12,7,1,11,1,1,0,0,0,40,28,1
35,4,119421,4,13,1,8,2,1,1,0,0,35,28,0
56,1,220187,1,10,1,5,1,1,0,0,0,45,28,0
41,6,33068,11,14,5,14,3,1,0,0,1974,40,28,1
41,1,277783,1,10,5,13,3,1,0,0,2001,50,28,1
42,5,175515,15,9,1,13,1,1,0,0,0,40,28,1
58,6,271795,0,4,1,13,1,1,0,0,0,40,28,1
43,5,70055,1,10,1,2,1,1,0,0,0,40,28,1
25,5,352806,15,9,5,5,3,1,1,0,0,40,27,1
57,5,266189,15,9,5,2,0,1,1,0,0,42,28,1
49,5,102945,0,4,4,3,3,1,1,0,0,40,28,1
23,5,173851,1,10,1,9,1,1,0,0,0,40,28,1
59,5,144092,15,9,1,13,1,1,0,0,0,40,28,1
50,5,198681,1,10,1,11,1,1,0,0,0,70,28,0
33,5,351810,4,13,0,14,3,1,1,0,0,45,27,1
52,5,180142,11,14,1,7,1,1,0,0,0,45,28,1
37,0,175360,15,9,1,13,1,1,0,0,0,40,28,0
30,0,224498,15,9,5,2,0,1,1,0,0,40,28,1
39,0,154641,15,9,5,13,0,1,0,0,0,60,28,1
54,6,152540,1,10,5,13,0,1,0,0,0,42,28,1
52,5,217663,15,9,1,0,1,1,0,0,0,45,28,0
22,6,138575,15,9,0,1,0,1,0,0,0,56,28,1
19,3,32477,1,10,0,10,5,1,0,0,0,25,28,1
65,5,101104,15,9,1,0,1,1,0,9386,0,10,28,0
32,5,44677,4,13,0,2,3,1,0,0,0,40,28,1
25,5,456618,0,4,0,3,0,1,0,0,0,40,29,1
34,5,227282,1,10,0,13,3,1,0,0,0,40,28,1
47,5,27624,6,11,0,5,3,1,1,0,0,55,28,1
24,5,281403,15,9,0,12,5,1,0,0,0,98,28,1
63,8,39181,7,16,5,8,3,1,1,0,2559,60,28,0
48,5,377140,3,3,0,6,0,1,1,0,0,35,25,1
26,5,299810,15,9,0,0,3,1,1,0,0,50,28,1
28,5,181916,1,10,2,3,3,1,0,0,0,40,28,1
23,5,237044,15,9,0,5,5,4,0,0,0,12,28,1
57,0,123053,10,15,1,14,1,3,0,15024,0,50,26,0
64,4,269512,4,13,5,7,3,1,0,0,0,40,28,1
28,5,44767,4,13,0,8,5,1,0,0,0,50,28,0
28,5,67218,0,4,1,0,4,1,0,0,0,40,28,1
34,5,176992,1,10,1,3,1,1,0,0,0,40,28,1
38,1,43712,12,7,1,8,1,1,0,0,1887,45,28,0
44,5,379919,2,12,1,12,1,1,0,0,0,60,28,0
34,5,104509,6,11,0,14,3,1,1,1639,0,20,28,1
18,5,212370,15,9,1,13,1,1,0,0,0,25,28,1
36,5,179666,9,8,1,13,1,2,0,0,0,40,28,1
73,1,233882,15,9,1,12,1,3,0,0,2457,40,18,1
24,5,197387,15,9,0,5,5,1,0,0,0,40,27,1
29,6,220656,4,13,1,8,1,4,0,0,0,40,28,0
33,5,181091,1,10,1,14,1,1,0,0,0,40,28,1
57,8,135028,15,9,2,2,4,4,1,0,0,35,28,1
41,5,185057,6,11,0,13,3,1,1,0,0,40,36,1
55,5,106498,13,6,4,11,3,4,1,0,0,35,28,1
21,5,203003,13,6,1,13,1,1,0,0,0,40,28,1
36,1,223789,11,14,1,14,1,1,0,0,0,45,28,0
26,5,184026,1,10,0,14,3,2,0,0,0,50,28,1
32,3,335427,4,13,1,10,2,1,1,0,0,20,28,0
40,5,65866,1,10,5,7,0,1,1,0,213,40,28,1
32,5,372692,15,9,1,13,1,1,0,0,0,40,28,1
21,5,45607,1,10,0,5,5,1,1,0,0,40,28,1
59,4,303176,1,10,1,8,1,1,0,0,2179,40,28,1
29,5,138190,15,9,0,0,0,4,1,0,1138,40,28,1
29,1,212895,1,10,5,3,3,1,0,0,0,48,28,1
59,0,31359,11,14,1,8,1,1,0,15024,0,80,28,0
58,5,147989,15,9,1,11,1,1,0,0,0,40,28,0
47,5,145290,15,9,1,3,1,1,0,0,0,45,28,1
44,5,262684,15,9,5,2,3,1,1,0,1504,45,28,1
31,5,132601,15,9,0,5,5,1,0,0,0,40,28,1
42,1,30759,15,9,1,13,1,1,0,0,0,35,28,1
19,5,319889,15,9,0,5,5,1,0,0,0,25,28,1
66,5,29431,15,9,1,0,1,1,0,0,0,50,28,1
41,5,111483,15,9,1,3,1,1,0,0,0,45,28,1
22,5,184756,1,10,0,0,5,1,1,0,0,30,28,1
31,5,651396,15,9,0,0,5,1,1,0,1594,30,28,1
30,5,187560,4,13,0,0,3,1,0,0,0,40,28,1
36,1,84848,15,9,2,5,3,1,1,0,0,16,28,1
75,3,36243,7,16,0,10,3,1,0,0,0,40,28,1
41,4,88913,2,12,5,14,0,3,1,0,0,36,28,1
19,5,73190,1,10,0,9,5,1,0,0,0,20,28,1
60,5,132529,15,9,1,5,1,1,0,0,0,40,28,1
24,5,214542,12,7,0,11,5,1,0,0,0,40,28,1
25,5,217006,12,7,1,3,1,1,0,0,0,40,28,1
52,5,169785,1,10,0,8,3,1,1,0,0,50,28,1
30,5,75573,4,13,0,8,3,1,1,0,0,45,0,1
37,5,239171,15,9,1,13,1,1,0,0,0,40,28,0
55,1,53566,7,16,5,8,3,1,1,0,0,30,28,1
20,5,117109,1,10,0,2,4,4,1,0,0,24,28,1
32,5,398019,0,4,0,6,3,1,1,0,0,15,27,1
18,5,114008,15,9,0,5,5,1,0,0,0,35,28,1
24,5,204653,1,10,0,13,5,1,0,0,0,40,28,1
33,6,254935,1,10,1,1,1,1,0,0,0,45,28,1
76,3,84755,1,10,4,10,0,1,1,0,0,40,28,1
57,6,198145,11,14,1,1,1,1,0,0,0,14,28,0
53,5,174020,11,14,5,14,0,1,1,0,1876,38,28,1
19,5,451951,15,9,0,0,3,1,1,0,0,40,28,1
50,6,172175,10,15,1,14,1,1,0,0,0,40,28,0
27,5,209472,4,13,0,8,3,1,0,0,0,50,28,1
40,5,336707,6,11,2,13,3,1,1,0,0,60,28,1
26,3,431861,13,6,2,10,3,1,0,0,0,40,28,1
47,0,156728,15,9,1,0,1,1,0,0,0,55,28,1
39,8,290321,6,11,1,14,1,1,0,0,0,50,28,1
49,4,206577,1,10,5,2,5,1,0,0,0,40,28,1
28,1,149324,1,10,1,14,1,1,0,0,0,7,28,1
33,3,49593,1,10,1,10,2,4,1,0,0,30,28,1
50,5,98975,4,13,1,8,1,1,0,15024,0,40,28,0
28,5,181659,12,7,0,11,5,1,0,0,0,50,28,1
30,5,174789,15,9,1,0,1,1,0,0,0,40,28,1
47,5,102308,11,14,1,8,1,1,0,99999,0,50,28,0
39,5,184801,4,13,1,14,1,1,0,0,0,40,28,0
37,5,176014,15,9,1,0,1,1,0,0,0,50,28,1
50,5,256861,15,9,1,0,1,1,0,0,0,80,28,1
37,5,239397,13,6,1,3,1,1,0,0,0,40,27,1
26,5,233777,15,9,1,3,1,1,0,0,0,40,28,0
55,5,236520,6,11,1,13,1,1,0,0,0,40,28,0
46,5,70754,4,13,1,14,1,1,0,0,0,40,28,0
32,5,245378,15,9,1,0,1,1,0,0,0,60,28,1
26,5,176729,4,13,0,13,3,1,0,0,0,45,28,0
32,5,154120,15,9,1,11,1,1,0,7298,0,40,28,0
43,5,88913,1,10,0,9,5,3,1,1055,0,40,28,1
19,5,517036,15,9,5,13,3,1,1,0,0,40,29,1
38,5,436361,15,9,5,5,3,1,1,0,0,75,28,1
38,5,231037,3,3,1,0,1,1,0,0,0,40,27,1
65,5,209831,6,11,1,2,2,1,1,0,0,40,28,1
70,1,143833,1,10,1,8,1,1,0,0,2246,40,28,0
48,3,167381,15,9,4,10,0,1,1,0,0,25,28,1
44,5,215468,4,13,2,3,0,4,1,0,0,7,28,1
32,5,200700,1,10,0,0,3,1,0,0,0,50,28,1
30,6,191777,15,9,0,1,5,4,1,0,0,40,28,1
49,8,195437,2,12,1,2,1,1,0,0,0,60,28,0
23,5,149396,15,9,0,2,5,4,1,0,0,40,28,1
25,5,104746,1,10,1,9,1,1,0,0,0,16,28,1
19,5,108147,1,10,0,2,5,1,1,0,0,15,28,1
27,5,238859,6,11,0,13,3,1,0,0,0,40,28,1
43,4,23157,15,9,0,11,3,1,0,0,0,60,28,1
38,5,497788,15,9,1,13,1,1,0,0,0,50,28,1
42,5,141558,11,14,1,14,1,1,0,0,0,60,28,1
33,8,117963,4,13,0,2,5,1,0,0,0,38,28,1
30,5,232356,4,13,1,8,1,1,0,0,0,40,28,0
29,5,157941,4,13,0,7,3,1,0,0,0,40,28,1
30,5,103642,12,7,1,13,1,1,0,0,0,40,28,1
26,5,169727,15,9,1,7,1,1,0,0,0,40,28,1
43,5,274731,4,13,1,14,1,1,0,0,0,40,28,0
30,5,161572,15,9,1,5,2,1,1,0,0,45,28,1
38,5,48779,1,10,1,11,1,1,0,0,0,40,28,0
48,5,141511,11,14,1,8,1,1,0,0,0,40,28,0
57,5,314153,4,13,1,0,1,1,0,0,1887,55,28,0
30,5,168334,15,9,1,0,2,1,1,0,0,30,28,1
42,6,267252,11,14,2,8,0,4,0,0,0,45,28,0
31,1,312055,15,9,1,8,1,1,0,0,0,70,28,1
32,5,207937,1,10,0,13,3,1,0,0,0,40,28,1
28,5,232653,4,13,1,8,1,1,0,0,0,40,28,1
63,5,246841,15,9,1,9,1,1,0,0,0,40,28,1
32,5,154087,15,9,1,11,1,1,0,0,0,40,28,1
20,5,199011,1,10,0,9,5,1,0,0,0,12,28,1
51,1,205100,11,14,1,14,2,1,1,0,0,30,28,0
36,5,177907,4,13,0,5,3,1,0,2176,0,20,36,1
24,5,50400,1,10,1,0,1,0,0,0,0,40,28,1
41,6,97064,6,11,5,2,0,1,1,0,0,44,28,1
21,5,65038,15,9,0,3,5,1,0,0,0,40,28,1
27,5,292472,1,10,0,13,3,3,0,0,1876,45,8,1
17,5,225211,5,5,0,5,5,4,0,0,0,35,28,1
45,5,320192,8,2,1,5,2,1,1,0,0,40,28,1
39,4,119421,15,9,2,2,0,1,1,0,625,35,28,1
21,5,83580,1,10,0,14,5,0,1,0,0,4,28,1
29,5,133696,4,13,0,14,3,1,0,8614,0,45,28,0
39,5,141584,11,14,0,0,3,1,0,0,2444,45,28,0
42,5,529216,15,9,2,11,4,4,0,0,0,40,28,1
22,5,390817,3,3,1,13,4,1,0,0,0,40,27,1
21,3,85733,1,10,0,10,5,1,1,0,0,40,28,1
59,5,155976,15,9,4,2,3,1,1,0,0,40,28,1
40,5,221172,11,14,1,8,1,1,0,0,0,65,28,0
45,5,270842,1,10,5,5,3,1,1,0,0,40,28,1
35,5,82622,15,9,5,8,3,1,0,0,0,50,28,1
58,5,371064,15,9,1,12,1,1,0,0,0,20,28,1
45,5,54744,1,10,1,13,1,1,0,0,1848,40,28,0
29,5,22641,15,9,1,3,1,0,0,0,0,45,28,1
21,5,218957,12,7,0,13,5,1,0,0,0,45,28,1
51,5,441637,15,9,1,7,1,1,0,0,0,40,28,1
34,6,143699,1,10,1,5,2,1,1,0,0,40,28,1
40,5,183096,4,13,5,2,3,1,1,0,0,35,28,1
45,5,97176,12,7,5,2,0,1,1,0,0,16,28,1
38,1,122493,13,6,1,0,1,1,0,0,1887,40,28,0
22,5,311376,4,13,0,2,5,1,1,0,0,40,28,1
37,5,78928,5,5,1,5,1,1,0,3137,0,40,28,1
62,5,123582,13,6,5,5,0,1,1,0,0,40,28,1
32,8,174215,4,13,0,8,3,1,1,0,0,60,28,1
36,5,183902,4,13,1,14,2,1,1,0,0,4,28,0
43,5,247880,15,9,0,13,3,1,0,0,0,40,28,1
37,5,256636,15,9,1,11,1,1,0,0,0,40,28,1
33,3,152875,4,13,1,10,2,3,1,0,0,40,4,1
28,5,22422,15,9,0,11,0,1,0,0,0,55,28,1
49,3,178215,1,10,4,10,0,1,1,0,0,28,28,1
47,6,194360,15,9,1,5,2,1,1,0,0,7,28,0
59,5,247187,15,9,5,2,3,1,1,0,0,40,28,1
35,5,63921,15,9,1,3,1,1,0,0,0,40,28,1
35,5,224889,4,13,1,0,1,1,0,0,0,40,28,1
29,1,178564,4,13,0,14,4,1,0,0,0,40,28,1
57,5,47619,2,12,5,14,3,4,1,0,0,40,28,1
41,5,92775,4,13,1,8,1,1,0,0,0,60,28,0
37,5,50837,11,14,1,14,1,1,0,0,0,45,28,0
20,6,235894,1,10,0,12,5,1,0,0,0,40,28,1
44,5,244974,15,9,1,0,1,1,0,0,0,60,28,1
20,6,526734,15,9,0,2,3,1,1,0,0,30,28,1
38,1,243484,4,13,1,2,2,1,1,0,0,28,28,0
23,5,201664,15,9,1,2,4,1,0,0,0,40,28,1
24,5,234640,15,9,3,0,5,1,1,0,0,36,28,1
46,5,268022,4,13,1,0,1,1,0,0,0,40,28,0
32,6,223267,15,9,1,11,1,1,0,0,0,40,28,1
21,1,99199,15,9,1,13,1,1,0,0,0,40,28,1
32,5,137076,1,10,1,0,1,1,0,0,0,40,28,1
41,5,115411,1,10,5,0,5,1,0,2174,0,45,28,1
51,5,313146,15,9,1,3,1,1,0,0,0,40,28,1
69,1,29980,0,4,0,12,4,1,0,1848,0,10,28,1
39,0,543042,15,9,1,13,1,1,0,5178,0,50,28,0
43,5,271807,1,10,5,13,3,1,0,0,0,40,28,1
51,8,97934,4,13,1,12,1,1,0,5178,0,40,28,0
43,5,191196,15,9,5,5,3,1,0,0,0,40,28,1
35,1,264627,12,7,5,8,0,1,1,0,0,84,28,1
32,5,183801,15,9,5,13,5,1,0,0,0,40,28,1
25,5,209227,4,13,0,14,5,1,1,0,0,21,28,1
64,5,216208,1,10,4,0,3,1,1,0,0,40,28,1
28,5,377095,4,13,1,8,2,1,1,0,0,40,28,1
44,5,317535,8,2,1,1,4,1,0,0,0,40,27,1
40,5,247880,4,13,1,7,1,1,0,0,0,40,28,0
21,5,152246,1,10,0,9,5,3,0,0,0,40,38,1
23,5,428299,15,9,0,13,3,1,0,0,0,40,28,1
23,5,161708,1,10,0,5,0,1,1,0,0,20,28,1
19,5,167859,15,9,0,5,5,4,0,0,0,40,28,1
61,5,85194,1,10,1,7,1,1,0,0,0,25,28,1
47,0,119471,0,4,0,13,3,2,0,0,0,40,36,1
39,5,117683,13,6,1,9,1,1,0,0,0,45,28,1
51,5,139347,15,9,1,2,2,1,1,7688,0,40,28,0
25,5,427744,13,6,1,8,1,1,0,0,0,40,28,1
33,5,122116,15,9,1,0,1,1,0,0,0,45,28,1
34,4,227931,1,10,5,2,3,1,1,0,0,38,28,1
54,1,226497,1,10,1,0,1,1,0,0,0,50,28,1
24,5,83783,4,13,0,7,5,1,1,0,0,40,28,1
28,5,197113,15,9,0,3,5,2,0,0,0,50,21,1
33,5,204742,1,10,1,0,1,1,0,0,0,44,28,1
63,3,331527,15,9,1,10,1,1,0,0,0,14,28,1
31,5,213179,15,9,1,11,1,1,0,0,0,60,28,0
70,0,188260,15,9,1,8,1,1,0,0,0,16,28,1
43,5,298161,15,9,1,3,2,1,1,0,0,40,25,1
36,5,143774,1,10,1,2,2,1,1,0,0,12,28,0
50,6,139296,12,7,0,13,0,1,0,0,0,40,28,1
21,5,152389,1,10,0,5,3,4,1,0,0,30,28,1
31,5,309974,1,10,2,7,0,4,1,0,0,40,28,1
19,3,37085,1,10,0,10,5,1,1,0,0,30,28,1
39,5,270059,1,10,5,2,0,1,1,0,0,35,28,1
29,5,130045,0,4,1,5,2,1,1,0,0,40,28,1
39,5,188038,1,10,5,9,3,1,0,0,0,40,28,1
17,5,168203,0,4,0,12,4,2,0,0,0,40,27,1
46,5,171807,1,10,5,0,0,1,1,0,0,40,28,1
62,5,186696,15,9,1,13,1,1,0,0,0,40,28,1
32,5,177531,13,6,5,5,0,4,1,0,0,23,28,1
28,5,115464,15,9,0,5,5,4,1,0,0,40,28,1
19,5,501144,1,10,0,0,4,4,1,0,0,40,28,1
61,6,180079,7,16,1,8,1,1,0,4064,0,40,28,1
18,5,205894,1,10,0,0,5,1,0,0,0,25,36,1
39,1,218490,10,15,1,14,1,1,0,0,2415,50,36,0
24,6,203924,4,13,1,1,1,1,0,0,0,45,28,1
38,5,91857,1,10,1,13,1,1,0,0,0,41,28,1
38,5,229700,11,14,1,14,1,4,0,0,0,40,28,0
17,5,158704,13,6,0,0,5,1,0,0,0,20,28,1
28,5,190911,15,9,1,13,1,1,0,0,0,40,28,1
52,5,139176,15,9,1,0,1,1,0,0,0,8,28,1
61,5,119684,10,15,1,14,1,1,0,15024,0,20,28,0
69,5,124930,3,3,1,3,1,1,0,0,2267,40,28,1
19,5,168693,15,9,0,0,5,1,1,0,0,25,28,1
26,5,250038,1,10,1,2,1,1,0,0,0,40,28,0
34,0,353927,1,10,1,8,1,1,0,0,0,40,28,0
70,5,216390,5,5,1,3,2,1,1,2653,0,40,28,1
21,5,230248,15,9,0,2,3,1,1,0,0,25,28,1
43,5,117728,15,9,1,13,1,1,0,0,0,44,28,1
52,5,115851,15,9,1,13,1,1,0,0,0,40,28,1
59,5,193335,15,9,1,13,1,1,0,0,0,40,28,0
21,5,203894,6,11,0,2,5,1,1,0,0,40,28,1
53,1,100109,11,14,1,8,1,1,0,0,1977,40,28,0
55,4,157639,1,10,1,1,1,1,0,0,0,40,28,0
46,0,235320,11,14,5,0,3,1,0,0,0,60,28,0
36,5,127686,15,9,2,2,0,1,1,0,0,37,28,1
39,5,28572,15,9,0,9,5,1,0,0,0,48,28,1
78,3,91534,4,13,1,10,1,1,0,0,0,3,28,1
30,5,184687,15,9,0,14,5,1,1,0,0,30,28,1
22,5,267945,1,10,0,0,5,1,1,0,0,16,28,1
43,5,131899,4,13,1,8,1,1,0,0,0,40,28,0
36,5,192614,15,9,5,3,3,1,0,0,0,56,28,1
36,5,186808,4,13,1,13,5,1,0,0,0,40,28,0
50,5,44116,15,9,5,13,0,1,1,0,0,40,28,1
27,8,46442,4,13,0,1,3,1,1,0,0,35,28,1
46,8,78022,15,9,1,2,1,1,0,0,0,40,28,0
24,5,417668,4,13,0,14,5,1,0,0,0,20,28,1
41,5,223763,15,9,5,13,3,1,0,0,0,40,28,1
68,5,223851,15,9,1,2,1,1,0,0,0,24,28,1
38,6,115634,1,10,1,8,1,1,0,0,0,40,28,1
47,5,114459,15,9,1,0,1,1,0,0,0,40,28,0
41,5,197093,1,10,0,5,3,4,0,0,0,20,28,1
31,1,357145,7,16,0,14,5,1,1,0,0,48,28,1
29,5,59231,1,10,1,13,1,1,0,0,0,42,28,1
26,5,292303,15,9,0,9,5,1,1,0,0,40,28,1
51,5,122288,1,10,4,3,0,1,1,0,0,36,28,1
26,8,52322,4,13,0,7,3,2,0,0,0,60,28,1
27,6,105830,4,13,0,14,3,1,1,0,0,60,28,1
36,5,107125,15,9,1,7,1,1,0,0,0,50,28,1
28,8,281860,4,13,0,14,3,1,1,0,0,40,28,1
53,5,283320,4,13,5,7,3,1,1,0,0,40,28,1
40,4,26598,4,13,5,14,3,1,0,0,0,40,28,1
38,5,220783,15,9,5,5,3,1,1,0,0,20,28,1
21,3,121694,0,4,0,10,5,1,0,0,0,40,28,1
53,5,208302,13,6,1,5,1,1,0,0,0,34,28,1
34,6,172664,15,9,1,13,1,1,0,0,0,40,28,1
43,5,54611,15,9,5,11,3,1,0,0,0,60,28,1
64,5,631947,13,6,1,2,1,1,0,0,0,40,28,1
21,5,394484,1,10,0,2,5,1,1,0,0,40,28,1
25,3,239120,4,13,0,10,3,1,0,0,0,13,28,1
38,8,37683,10,15,0,14,3,3,1,99999,0,57,31,0
47,6,193012,11,14,5,1,3,4,0,0,0,50,28,0
